frame_idx,video_time_ms,landmarks_found,metrics_valid,reject_reason,selected_side,left_min_visibility,right_min_visibility,selected_min_visibility,foot_min_visibility,consecutive_failures,stage_heavy,rep_heavy,hip_y_raw,hip_y_heavy,hip_change_heavy,hip_angle_heavy_raw,hip_angle_heavy,knee_angle_heavy_raw,knee_angle_heavy,trunk_vert_heavy_raw,trunk_vert_heavy,heel_angle_heavy_raw,heel_angle_heavy,trunk_max_heavy,heel_max_heavy,trunk_score_heavy,heel_score_heavy,score_heavy
126,4200,True,True,,left,0.9450126886367798,0.13276317715644836,0.9450126886367798,0.9276456832885742,0,down,1,296.89684867858887,296.6986255645752,0.06016731262207031,103.61102750944254,103.86365853414775,91.78599770100531,92.06107569257503,0.44264462105587654,0.5189985028236805,0.7801292058199752,0.9792739078125849,20.299617503441816,0.0,83.38559959276392,0.0,0.0
127,4233,True,True,,left,0.9454813003540039,0.13120196759700775,0.9454813003540039,0.9289969801902771,0,down,1,296.8953037261963,296.75929069519043,0.060665130615234375,103.62804253703291,103.76514719014722,91.8039355282961,91.96124134142534,0.46364284442151416,0.4893018496775312,1.1381526595058549,1.012406746351759,20.299617503441816,0.0,83.38559959276392,0.0,0.0
128,4267,True,True,,left,0.9444926381111145,0.1295342594385147,0.9444926381111145,0.927935004234314,0,down,1,296.74707412719727,296.79139137268066,0.032100677490234375,103.62982409878289,103.67894724098826,91.8556827519892,91.8848779739316,0.4097331081526363,0.4539767538085158,1.0550432265581355,1.0032965131111555,20.299617503441816,0.0,83.38559959276392,0.0,0.0
129,4300,True,True,,left,0.9449660181999207,0.12974783778190613,0.9449660181999207,0.9283050894737244,0,down,1,296.80026054382324,296.8476448059082,0.05625343322753906,103.44264555767202,103.58342910312345,91.73146560293648,91.81014653740503,0.28350326132186865,0.40466994582850474,0.8953040982001319,0.9711005973365827,20.299617503441816,0.0,83.38559959276392,0.0,0.0
130,4333,True,True,,left,0.9450704455375671,0.12619981169700623,0.9450704455375671,0.9297997355461121,0,down,1,296.81445121765137,296.8307876586914,-0.016857147216796875,103.60522937604847,103.58335381579575,91.728777672076,91.78117185126064,0.41827851723544995,0.4035604704374691,0.6463583385820081,0.902997505733221,20.299617503441816,0.0,83.38559959276392,0.0,0.0
131,4367,True,True,,left,0.9440519213676453,0.12838143110275269,0.9440519213676453,0.9280394911766052,0,down,1,296.84526443481445,296.8204708099365,-0.010316848754882812,103.59051663536167,103.5792516409796,91.7222911284714,91.76843053675384,0.4092536246045029,0.3968822711471944,1.162154853878888,0.9794026353450036,20.299617503441816,0.0,83.38559959276392,0.0,0.0
132,4400,True,True,,left,0.9454152584075928,0.12946753203868866,0.9454152584075928,0.930063784122467,0,down,1,296.83505058288574,296.8084201812744,-0.012050628662109375,103.55065723165775,103.56377457990456,91.65373962028555,91.73839135515172,0.4047149619324557,0.3850966946493827,1.3889105169673952,1.0295542068373118,20.299617503441816,0.0,83.38559959276392,0.0,0.0
133,4433,True,True,,left,0.9466997385025024,0.13092756271362305,0.9466997385025024,0.9320812225341797,0,down,1,296.73760414123535,296.80652618408203,-0.0018939971923828125,103.62231793514555,103.5622733471771,91.70391265961518,91.70803733667692,0.422019145923457,0.38755390220354685,1.5517248391769665,1.1288905293610778,20.299617503441816,0.0,83.38559959276392,0.0,0.0
134,4467,True,True,,left,0.9478375911712646,0.1319170743227005,0.9478375911712646,0.9332412481307983,0,down,1,296.6971206665039,296.78589820861816,-0.020627975463867188,103.57484896583546,103.58871402880978,91.70688334487944,91.70312088506552,0.36941097884687224,0.4047354457085476,1.6617289499175827,1.2821754997045682,20.299617503441816,0.0,83.38559959276392,0.0,0.0
135,4500,True,True,,left,0.9487938284873962,0.13269293308258057,0.9487938284873962,0.9343948364257812,0,down,1,296.6946601867676,296.7619400024414,-0.023958206176757812,103.45823442154284,103.55931503790866,91.63919028918671,91.68520340848765,0.313349702465473,0.3837496827545522,1.5868910524033573,1.4702820424688379,20.299617503441816,0.0,83.38559959276392,0.0,0.0
136,4533,True,True,,left,0.950380802154541,0.13569778203964233,0.950380802154541,0.936414361000061,0,down,1,296.65698051452637,296.7242832183838,-0.03765678405761719,103.47434121101077,103.53607995303847,91.64187400867182,91.66911998452774,0.3136637853212534,0.36463171489790225,1.537269620718069,1.545304995836674,20.299617503441816,0.0,83.38559959276392,0.0,0.0
137,4567,True,True,,left,0.9512429237365723,0.13805098831653595,0.9512429237365723,0.9370537996292114,0,down,1,296.61669731140137,296.6806125640869,-0.043670654296875,103.49416823486993,103.52478215368092,91.65456366478249,91.66928479342712,0.31841719299386284,0.3473721611101837,1.4468190418269256,1.5568867008085803,20.299617503441816,0.0,83.38559959276392,0.0,0.0
138,4600,True,True,,left,0.951688826084137,0.13841159641742706,0.951688826084137,0.9369316697120667,0,down,1,296.6234493255615,296.65778160095215,-0.022830963134765625,103.48860437377108,103.49803944140601,91.6585357383943,91.66020940918295,0.3157695496277739,0.3261222418510471,1.4260425924860538,1.5317502514703976,20.299617503441816,0.0,83.38559959276392,0.0,0.0
139,4633,True,True,,left,0.9526032209396362,0.13774842023849487,0.9526032209396362,0.9381833672523499,0,down,1,296.66476249694824,296.651309967041,-0.0064716339111328125,103.49393246226819,103.48185614069254,91.60967626937475,91.64076799408201,0.3696253989056828,0.3261651258628092,1.4994833552806546,1.499301132543012,20.299617503441816,0.0,83.38559959276392,0.0,0.0
140,4667,True,True,,left,0.9518972635269165,0.13854332268238068,0.9518972635269165,0.9373043775558472,0,down,1,296.68933868408203,296.6502456665039,-0.001064300537109375,103.70455230460726,103.53111971730546,91.71390772546071,91.65571148133682,0.4805494315104255,0.35960507167179967,1.884723425985879,1.5588676072595162,20.299617503441816,0.0,83.38559959276392,0.0,0.0
141,4700,True,True,,left,0.9500035643577576,0.13636881113052368,0.9500035643577576,0.9354543685913086,0,down,1,296.73686027526855,296.66622161865234,0.0159759521484375,103.82485792947138,103.60122306099758,91.72815959570706,91.67296859874386,0.6140084193756508,0.41967399848267917,2.327775857824837,1.7169688546808701,20.299617503441816,0.0,83.38559959276392,0.0,0.0
142,4733,True,True,,left,0.9510864019393921,0.13611681759357452,0.9510864019393921,0.9372057318687439,0,down,1,296.72475814819336,296.68783378601074,0.021612167358398438,103.95806571783342,103.69400255759027,91.7735739076037,91.6967706473081,0.7151292976955546,0.4990164194230175,2.566553504258366,1.940915747167158,20.299617503441816,0.0,83.38559959276392,0.0,0.0
143,4767,True,True,,left,0.9462405443191528,0.1305893510580063,0.9462405443191528,0.9340383410453796,0,down,1,296.72913551330566,296.70897102355957,0.021137237548828125,104.07277922036154,103.81083752690836,91.76615395282184,91.7182942901936,0.831791760002119,0.6022208614978866,2.5531032796694086,2.1663278846038287,20.299617503441816,0.0,83.38559959276392,0.0,0.0
144,4800,True,True,,left,0.946925699710846,0.1298345923423767,0.946925699710846,0.9350377321243286,0,down,1,296.7301082611084,296.7220401763916,0.01306915283203125,104.16427483732129,103.94490600191898,91.78644257835477,91.7536475519896,0.9151883108859096,0.7113334438939318,2.561810094775703,2.378793232502839,20.299617503441816,0.0,83.38559959276392,0.0,0.0
145,4833,True,True,,left,0.9467700719833374,0.1283886879682541,0.9467700719833374,0.9357601404190063,0,down,1,296.6547203063965,296.7151165008545,-0.006923675537109375,104.31080151527593,104.06615584405272,91.86656172444953,91.78417835178738,0.9779186210568866,0.8108072818032241,2.761311218151439,2.5541107909359506,20.299617503441816,0.0,83.38559959276392,0.0,0.0
146,4867,True,True,,left,0.9435619711875916,0.12514108419418335,0.9435619711875916,0.9325517416000366,0,down,1,296.6085433959961,296.689453125,-0.025663375854492188,104.44434538561414,104.19005333528125,91.92423542523615,91.82339351769319,1.0400648558050705,0.896018569089108,2.6528177977362817,2.6191191789182398,20.299617503441816,0.0,83.38559959276392,0.0,0.0
147,4900,True,True,,left,0.9399393200874329,0.12218932062387466,0.9399393200874329,0.9288139939308167,0,down,1,296.6100025177002,296.66650199890137,-0.022951126098632812,104.44767077072936,104.28797434586045,91.88054765728727,91.84478826762991,1.0643839888613655,0.9658695073222703,2.6225334759383916,2.630315173254245,20.299617503441816,0.0,83.38559959276392,0.0,0.0
148,4933,True,True,,left,0.9361736178398132,0.11960722506046295,0.9361736178398132,0.9243928790092468,0,down,1,296.5678882598877,296.6342525482178,-0.03224945068359375,104.64054272050826,104.4015270458898,91.92323800847022,91.87620507875957,1.2059337811984108,1.0406979115615287,2.4892423789175586,2.617542993103875,20.299617503441816,0.0,83.38559959276392,0.0,0.0
149,4967,True,True,,left,0.9290759563446045,0.1159951388835907,0.9290759563446045,0.915527880191803,0,down,1,296.4923286437988,296.58669662475586,-0.04755592346191406,104.71164364952627,104.5110008083308,92.02167814084916,91.92325219125846,1.213328149513785,1.1003258792871038,1.9883348060918251,2.502847935367099,20.299617503441816,0.0,83.38559959276392,0.0,0.0
150,5000,True,True,,left,0.9314698576927185,0.11689680814743042,0.9314698576927185,0.9174427390098572,0,down,1,296.51896476745605,296.5595455169678,-0.027151107788085938,105.50258104959185,104.74935671519397,92.17535860617593,91.98501156760373,1.8196237063952765,1.2686668963547816,2.144643510002324,2.379514393737276,20.299617503441816,0.0,83.38559959276392,0.0,0.0
151,5033,True,True,,left,0.9291344285011292,0.11413981020450592,0.9291344285011292,0.914563000202179,0,down,1,296.46071434020996,296.52997970581055,-0.029565811157226562,105.67504085425216,104.99549580892158,92.33705760335265,92.06757600322705,1.8402048942534321,1.428694904044454,1.8634071367707794,2.2216322615441757,20.299617503441816,0.0,83.38559959276392,0.0,0.0
152,5067,True,True,,left,0.928333580493927,0.11188353598117828,0.928333580493927,0.9122825264930725,0,down,1,296.3412666320801,296.4762325286865,-0.05374717712402344,105.780895178435,105.2621406904627,92.4078887444844,92.17304422066647,1.8520398036256012,1.5862260669973012,1.8497320351492617,2.06707197338635,20.299617503441816,0.0,83.38559959276392,0.0,0.0
153,5100,True,True,,left,0.9278683662414551,0.10966254025697708,0.9278683662414551,0.9118675589561462,0,down,1,296.51086807250977,296.46482849121094,-0.011404037475585938,105.76367201946022,105.48676655025311,92.41664234948813,92.27172508887006,1.8596697301962166,1.7169732567968623,1.0965479971714722,1.7885330970371325,20.299617503441816,0.0,83.38559959276392,0.0,0.0
154,5133,True,True,,left,0.92823725938797,0.1104954406619072,0.92823725938797,0.9110724925994873,0,down,1,296.08283042907715,296.3829288482666,-0.08189964294433594,106.07327993532407,105.75909380741265,92.71365384412266,92.41012022952475,1.8864061185928591,1.8515888506126772,1.44133567350656,1.6791332705200794,20.299617503441816,0.0,83.38559959276392,0.0,0.0
155,5167,True,True,,left,0.9269359707832336,0.10798253864049911,0.9269359707832336,0.9092819094657898,0,down,1,296.15612983703613,296.3103618621826,-0.07256698608398438,106.07324500830649,105.87322659915557,92.71308270587613,92.5176650494648,1.8873321089968158,1.8651305311329849,0.8823948764654539,1.4266835438127052,20.299617503441816,0.0,83.38559959276392,0.0,0.0
156,5200,True,True,,left,0.923831045627594,0.10600671917200089,0.923831045627594,0.9057924151420593,0,down,1,296.08174324035645,296.2345676422119,-0.07579421997070312,106.04261816226752,105.94674206075868,92.69172455132606,92.58859843905948,1.8683440372056879,1.870758359723436,0.9245731362597096,1.2389167437104915,20.299617503441816,0.0,83.38559959276392,0.0,0.0
157,5233,True,True,,left,0.919940173625946,0.10507042706012726,0.919940173625946,0.9023633003234863,0,down,1,295.9547424316406,296.157262802124,-0.07730484008789062,106.02065410537091,105.99469384614585,92.74702045054497,92.65642478027158,1.8084819361702387,1.8620467862323635,1.0491440809279626,1.0787991528662317,20.299617503441816,0.0,83.38559959276392,0.0,0.0
158,5267,True,True,,left,0.9186939597129822,0.10466855764389038,0.9186939597129822,0.9006293416023254,0,down,1,295.9314250946045,296.04137420654297,-0.11588859558105469,105.96681430505913,106.03532230326562,92.7787472939323,92.72884576916042,1.7514086004218399,1.8403945602774883,1.0571252151022799,1.0709145964523934,20.299617503441816,0.0,83.38559959276392,0.0,0.0
159,5300,True,True,,left,0.9201750755310059,0.10494693368673325,0.9201750755310059,0.9015437364578247,0,down,1,295.95428466796875,296.0156650543213,-0.025709152221679688,105.8229446464661,105.98525524549402,92.70054585007041,92.72622417034998,1.6916847838958375,1.801450293338084,1.0326444639618728,0.9891763545434558,20.299617503441816,0.0,83.38559959276392,0.0,0.0
160,5333,True,True,,left,0.9211931228637695,0.10785222798585892,0.9211931228637695,0.9032524228096008,0,down,1,295.96644401550293,295.97772789001465,-0.037937164306640625,105.4678872620955,105.86418369625183,92.49155855412951,92.68191934000065,1.5197415673372632,1.7279321850061735,0.8258010621819879,0.9778575916867626,20.299617503441816,0.0,83.38559959276392,0.0,0.0
161,5367,True,True,,left,0.9216489195823669,0.10887274146080017,0.9216489195823669,0.9045518636703491,0,down,1,295.9152317047119,295.94442558288574,-0.03330230712890625,105.45519307651266,105.74669867910086,92.45982283130084,92.6355389959956,1.520467094229673,1.6583567964109704,0.8335778963698565,0.9596585437087919,20.299617503441816,0.0,83.38559959276392,0.0,0.0
162,5400,True,True,,left,0.9247554540634155,0.10779032111167908,0.9247554540634155,0.9092874526977539,0,down,1,295.99782943725586,295.9530429840088,0.008617401123046875,105.42345912868407,105.62725968376351,92.55358127694403,92.59685116127542,1.5368431694573133,1.6040290430683855,0.9931064763709079,0.948451022797381,20.299617503441816,0.0,83.38559959276392,0.0,0.0
163,5433,True,True,,left,0.9276027679443359,0.11246280372142792,0.9276027679443359,0.9124361872673035,0,down,1,296.07799530029297,295.9823570251465,0.029314041137695312,105.19450134522226,105.47279709179614,92.4165645813774,92.52441461876444,1.4638061399504494,1.5465085509741072,1.0352298864157552,0.9440719570600761,20.299617503441816,0.0,83.38559959276392,0.0,0.0
164,5467,True,True,,left,0.930657148361206,0.11273008584976196,0.930657148361206,0.9162457585334778,0,down,1,296.08137130737305,296.00777435302734,0.025417327880859375,105.20384336778889,105.34897683606069,92.40433084033897,92.46517161681815,1.4753664707477014,1.50324488834448,1.2495012124276461,0.9874433067532309,20.299617503441816,0.0,83.38559959276392,0.0,0.0
165,5500,True,True,,left,0.932936429977417,0.11255477368831635,0.932936429977417,0.918398380279541,0,down,1,296.0598850250244,296.02646255493164,0.018688201904296875,105.68720109498831,105.39283960263921,92.76439670174385,92.519739246341,1.5826300802182232,1.515822590920672,1.3461586777768946,1.091514829872212,20.299617503441816,0.0,83.38559959276392,0.0,0.0
166,5533,True,True,,left,0.9338555932044983,0.11075280606746674,0.9338555932044983,0.919497013092041,0,down,1,296.1867141723633,296.0807590484619,0.05429649353027344,105.75218537973495,105.4522380632837,92.91791933814069,92.61135854770899,1.6387735439523823,1.5394838808652138,1.072220859471994,1.1392434224926395,20.299617503441816,0.0,83.38559959276392,0.0,0.0
167,5567,True,True,,left,0.9297987222671509,0.10883088409900665,0.9297987222671509,0.9145246744155884,0,down,1,296.1386775970459,296.1089286804199,0.028169631958007812,105.79500559520018,105.52654735658693,92.94705122951771,92.69005253822372,1.6656088719380193,1.5652370213613551,1.0417270955394033,1.1489675463263385,20.299617503441816,0.0,83.38559959276392,0.0,0.0
168,5600,True,True,,left,0.9290868043899536,0.1067778542637825,0.9290868043899536,0.9138391017913818,0,down,1,296.11138343811035,296.1156063079834,0.0066776275634765625,105.84256238217954,105.65615956397838,92.97688076193346,92.80211577433492,1.6913859294474776,1.6107529792607607,0.9922119063135364,1.1403639503058949,20.299617503441816,0.0,83.38559959276392,0.0,0.0
169,5633,True,True,,left,0.9269860982894897,0.10441671311855316,0.9269860982894897,0.9123724102973938,0,down,1,296.04626655578613,296.108585357666,-0.0070209503173828125,105.94108005600519,105.80360690162163,93.02945193632114,92.92713999353137,1.7431261906838245,1.6643049232479854,0.9490570754335149,1.0802751229070686,20.299617503441816,0.0,83.38559959276392,0.0,0.0
170,5667,True,True,,left,0.927604615688324,0.10221520811319351,0.927604615688324,0.9142406582832336,0,down,1,296.0500144958496,296.10661125183105,-0.0019741058349609375,106.07178959378832,105.88052460138165,93.08956685290725,92.99217402376405,1.850851764638449,1.7179492601320305,0.7886925942523636,0.9687819062021626,20.299617503441816,0.0,83.38559959276392,0.0,0.0
171,5700,True,True,,left,0.9289770126342773,0.10217348486185074,0.9289770126342773,0.9156824350357056,0,down,1,296.0248374938965,296.0742359161377,-0.032375335693359375,106.10439752845903,105.95096703112645,93.11887992689294,93.0323661415145,1.855380155670332,1.7612705824756205,0.7706694825160431,0.9084716308109723,20.299617503441816,0.0,83.38559959276392,0.0,0.0
172,5733,True,True,,left,0.9293156862258911,0.10111833363771439,0.9293156862258911,0.9149153828620911,0,down,1,295.99645614624023,296.04579162597656,-0.028444290161132812,106.19313229433241,106.0305923709529,93.13145411484551,93.06924671858005,1.9133023213731093,1.8108092723626386,1.2368577485348726,0.9474977614100661,20.299617503441816,0.0,83.38559959276392,0.0,0.0
173,5767,True,True,,left,0.929124116897583,0.09840787202119827,0.929124116897583,0.9152894616127014,0,down,1,295.9855842590332,296.02063179016113,-0.025159835815429688,106.4576909609452,106.15361808670602,93.36667747997298,93.14720606218796,2.0202269750784154,1.876577481488826,1.2518143843414518,0.9994182570156491,20.299617503441816,0.0,83.38559959276392,0.0,0.0
174,5800,True,True,,left,0.9276044964790344,0.09724365919828415,0.9276044964790344,0.9137710928916931,0,down,1,295.9840679168701,296.00819206237793,-0.012439727783203125,106.43986706321218,106.25337548814744,93.35150329649267,93.21161633422227,2.0307826358681496,1.934108770525691,1.2738254224785617,1.0643719264246587,20.299617503441816,0.0,83.38559959276392,0.0,0.0
175,5833,True,True,,left,0.9233673810958862,0.09571488946676254,0.9233673810958862,0.910146176815033,0,down,1,295.9977722167969,295.9977436065674,-0.010448455810546875,106.39319282643173,106.3176561346761,93.33401714818747,93.2605063932783,2.0129691243615184,1.966532242470305,1.4419729955274898,1.1950280066796837,20.299617503441816,0.0,83.38559959276392,0.0,0.0
176,5867,True,True,,left,0.9255557656288147,0.10005709528923035,0.9255557656288147,0.9119100570678711,0,down,1,295.9878444671631,295.9903450012207,-0.0073986053466796875,106.41677648145682,106.38013192527566,93.37007851621844,93.3107461111434,2.012349280830307,1.9979260675022998,2.0662347704628883,1.4541410642690529,20.299617503441816,0.0,83.38559959276392,0.0,0.0
177,5900,True,True,,left,0.9244874715805054,0.09854625165462494,0.9244874715805054,0.9117223024368286,0,down,1,295.9904479980469,295.98914337158203,-0.001201629638671875,106.41501764329377,106.42450899506794,93.36197594898749,93.3568504779718,2.0356774802876743,2.022401099285213,1.9403919275613672,1.5948479000743516,20.299617503441816,0.0,83.38559959276392,0.0,0.0
178,5933,True,True,,left,0.9270154237747192,0.09954451024532318,0.9270154237747192,0.9141355752944946,0,down,1,295.999174118042,295.9918613433838,0.0027179718017578125,106.49402921611536,106.43177664610198,93.35951047755215,93.35541707748764,2.101503048741037,2.038656314017737,1.8953878648990616,1.7235625961858738,20.299617503441816,0.0,83.38559959276392,0.0,0.0
179,5967,True,True,,left,0.9272977113723755,0.10074431449174881,0.9272977113723755,0.9128482341766357,0,down,1,295.99534034729004,295.9941158294678,0.002254486083984375,106.48102798805107,106.44000883106976,93.37855965053416,93.36082834829594,2.0856225674637727,2.0496243003368617,1.8741479988311744,1.8436271114563965,20.299617503441816,0.0,83.38559959276392,0.0,0.0
180,6000,True,True,,left,0.9257344603538513,0.09918991476297379,0.9257344603538513,0.911450982093811,0,down,1,295.9941101074219,295.9933834075928,-0.000732421875,106.41310826478919,106.44399191874125,93.30622024652199,93.35526896796284,2.0670265715066733,2.0604357897658927,1.9623900914489183,1.9477105306406823,20.299617503441816,0.0,83.38559959276392,0.0,0.0
181,6033,True,True,,left,0.9252311587333679,0.09935539960861206,0.9252311587333679,0.9107432961463928,0,down,1,296.0105895996094,295.99793243408203,0.0045490264892578125,106.3856312390352,106.43776287025692,93.27808457420826,93.3368701795608,2.0533255815140166,2.068631049902635,2.193589873021166,1.9731815511523376,20.299617503441816,0.0,83.38559959276392,0.0,0.0
182,6067,True,True,,left,0.9241655468940735,0.09890057891607285,0.9241655468940735,0.9086560606956482,0,down,1,296.11687660217285,296.0232181549072,0.025285720825195312,106.27565321603475,106.40988998480512,93.19576315791802,93.30362762134692,2.0138246300790428,2.0642604798609083,2.1817128096633978,2.0214457275727433,20.299617503441816,0.0,83.38559959276392,0.0,0.0
183,6100,True,True,,left,0.9225264191627502,0.09770426154136658,0.9225264191627502,0.9057334065437317,0,down,1,296.1445713043213,296.0522975921631,0.029079437255859375,106.21611740298574,106.3543076221792,93.16967267563516,93.26566006096353,1.977210954119414,2.0394020609365837,2.130047504712392,2.06837765553541,20.299617503441816,0.0,83.38559959276392,0.0,0.0
184,6133,True,True,,left,0.9243549108505249,0.0990050658583641,0.9243549108505249,0.9068241715431213,0,down,1,296.24834060668945,296.10289764404297,0.05060005187988281,106.06158584339008,106.270419193247,93.09263732084224,93.20847559502513,1.8727772565738547,1.9968329987586002,2.2678551586206233,2.1471190874932993,20.299617503441816,0.0,83.38559959276392,0.0,0.0
185,6167,True,True,,left,0.9259212017059326,0.0989706963300705,0.9259212017059326,0.9084709882736206,0,down,1,296.29886627197266,296.1638488769531,0.06095123291015625,105.93275812975955,106.17434916624106,93.04309126394104,93.15584979850895,1.788091796608029,1.9410460437788715,2.447302770938534,2.2441016233912228,20.299617503441816,0.0,83.38559959276392,0.0,0.0
186,6200,True,True,,left,0.9271700382232666,0.100752092897892,0.9271700382232666,0.9087554812431335,0,down,1,296.35889053344727,296.2335090637207,0.06966018676757812,105.67667860215742,106.0325586388655,92.84071512649057,93.06837590896541,1.631757084780773,1.8567323444322228,2.6278021858653933,2.330944085960068,20.299617503441816,0.0,83.38559959276392,0.0,0.0
187,6233,True,True,,left,0.9283990859985352,0.10158051550388336,0.9283990859985352,0.9090293049812317,0,down,1,296.2949752807617,296.2691287994385,0.03561973571777344,105.58679655242672,105.89478730614391,92.85133470602989,92.99949021858778,1.533223842339865,1.7606121868843871,2.5227195143619086,2.3991454268997705,20.299617503441816,0.0,83.38559959276392,0.0,0.0
188,6267,True,True,,left,0.9312934279441833,0.10691172629594803,0.9312934279441833,0.9116895198822021,0,down,1,296.47547721862793,296.3353099822998,0.06618118286132812,105.36716127231432,105.72499608000962,92.48545433791733,92.86264655104421,1.4411393750310992,1.653397871066724,2.2075450402691503,2.414644934011122,20.299617503441816,0.0,83.38559959276392,0.0,0.0
189,6300,True,True,,left,0.9340394735336304,0.10773356258869171,0.9340394735336304,0.9155644774436951,0,down,1,296.4279842376709,296.3712387084961,0.03592872619628906,105.35263519795545,105.58320595092269,92.42948795218207,92.73001667731216,1.4134789774528826,1.5615382152425297,2.301361138462167,2.4213461299794306,20.299617503441816,0.0,83.38559959276392,0.0,0.0
190,6333,True,True,,left,0.9362950921058655,0.11145298182964325,0.9362950921058655,0.9178240895271301,0,down,1,296.4448928833008,296.4004440307617,0.029205322265625,105.23437959235383,105.44353024344154,92.23997896651703,92.56939421782738,1.3504012242224093,1.4740001007654058,2.3303852706633803,2.3979626299243995,20.299617503441816,0.0,83.38559959276392,0.0,0.0
191,6367,True,True,,left,0.9388355016708374,0.1127488762140274,0.9388355016708374,0.920676052570343,0,down,1,296.3833522796631,296.4053363800049,0.0048923492431640625,105.26819781197108,105.36183408540428,92.27165862000177,92.45558291652962,1.345749848074334,1.416798653424118,2.35906399291548,2.3442149913344172,20.299617503441816,0.0,83.38559959276392,0.0,0.0
192,6400,True,True,,left,0.9389288425445557,0.11279844492673874,0.9389288425445557,0.9201002717018127,0,down,1,296.436824798584,296.43370628356934,0.028369903564453125,105.2737040016311,105.29921557524517,92.29618377722046,92.34455273076773,1.354091510255671,1.3809721870072793,2.36124945317425,2.311920979096885,20.299617503441816,0.0,83.38559959276392,0.0,0.0
193,6433,True,True,,left,0.9418801665306091,0.1137951910495758,0.9418801665306091,0.9234005212783813,0,down,1,296.45044326782227,296.4286994934082,-0.0050067901611328125,105.49957185255424,105.32569769129316,92.4785453733251,92.3431709378493,1.3799200830418101,1.3687283286094214,2.4663975271219805,2.3636914764674515,20.299617503441816,0.0,83.38559959276392,0.0,0.0
194,6467,True,True,,left,0.9415332674980164,0.11502837389707565,0.9415332674980164,0.922092616558075,0,down,1,296.3938236236572,296.42186737060547,-0.006832122802734375,105.38398569012926,105.3319677897279,92.42382622483088,92.34203859237905,1.3506100763818978,1.3561545483952244,2.168282007339293,2.337075650242877,20.299617503441816,0.0,83.38559959276392,0.0,0.0
195,6500,True,True,,left,0.9419547319412231,0.11685669422149658,0.9419547319412231,0.9214441776275635,0,down,1,296.400146484375,296.4129180908203,-0.00894927978515625,105.32320513247883,105.34973289775292,92.3712185415126,92.36828650737816,1.3268127791990594,1.3514368593905544,2.1126719662515083,2.2935329893605023,20.299617503441816,0.0,83.38559959276392,0.0,0.0
196,6533,True,True,,left,0.9431959390640259,0.11822157353162766,0.9431959390640259,0.9228174090385437,0,down,1,296.42045974731445,296.4203395843506,0.0074214935302734375,105.08615874409037,105.31332508417677,92.33862059196244,92.3816789017703,1.1474201911925803,1.3117709280142038,2.233663576662829,2.2684529061099723,20.299617503441816,0.0,83.38559959276392,0.0,0.0
197,6567,True,True,,left,0.946288526058197,0.11875739693641663,0.946288526058197,0.9273642301559448,0,down,1,296.4105033874512,296.415075302124,-0.0052642822265625,105.50220369071329,105.35902502199319,92.41006144255834,92.40445443483789,1.4693653602545709,1.3348256980139837,2.2465822191047984,2.245519459296082,20.299617503441816,0.0,83.38559959276392,0.0,0.0
198,6600,True,True,,left,0.9467281103134155,0.11868007481098175,0.9467281103134155,0.928501307964325,0,down,1,296.53295516967773,296.4315776824951,0.01650238037109375,105.19023029835068,105.29715671115248,92.29443914592092,92.36763318935705,1.3037586543843105,1.3195934122824837,2.507650080650754,2.2537699700018363,20.299617503441816,0.0,83.38559959276392,0.0,0.0
199,6633,True,True,,left,0.9483868479728699,0.11717686057090759,0.9483868479728699,0.93133145570755,0,down,1,296.51458740234375,296.4557304382324,0.024152755737304688,105.10721239068481,105.2418020512636,92.24649188628763,92.33216632164839,1.243391100959002,1.2981496171979046,2.414899209437022,2.3030934104213823,20.299617503441816,0.0,83.38559959276392,0.0,0.0
200,6667,True,True,,left,0.9495044350624084,0.12124679982662201,0.9495044350624084,0.9326487183570862,0,down,1,296.458683013916,296.4674377441406,0.011707305908203125,105.06599749465978,105.1903605236998,92.23536367618003,92.30499534858187,1.1922818057471574,1.2712434225075242,2.1938026355118287,2.3193195442734464,20.299617503441816,0.0,83.38559959276392,0.0,0.0
201,6700,True,True,,left,0.9510056376457214,0.12506318092346191,0.9510056376457214,0.9348498582839966,0,down,1,296.46297454833984,296.4759407043457,0.008502960205078125,104.96063841730998,105.16525645834369,92.19882874020847,92.27703697823108,1.1010713005087496,1.261973644370758,2.322714930005836,2.337129814942048,20.299617503441816,0.0,83.38559959276392,0.0,0.0
202,6733,True,True,,left,0.9531089067459106,0.12561044096946716,0.9531089067459106,0.9380649328231812,0,down,1,296.2990665435791,296.4536533355713,-0.022287368774414062,104.99377623361077,105.06357096692321,92.33299517349208,92.26162372441783,1.0368214208797326,1.1754648564957904,2.4732306524915293,2.382459501619394,20.299617503441816,0.0,83.38559959276392,0.0,0.0
203,6767,True,True,,left,0.9540615677833557,0.12695835530757904,0.9540615677833557,0.9389809966087341,0,down,1,296.30395889282227,296.4078540802002,-0.04579925537109375,104.80492121907879,104.98650915106882,92.30052715320845,92.26284132587533,0.8676556140872407,1.0882442484363763,2.4411915802311586,2.3691678015354745,20.299617503441816,0.0,83.38559959276392,0.0,0.0
